Reset report and wrote header to /home/ubuntu/.cache/nanochat/report/header.md

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 80 (bf16 supported))
✓ Using Flash Attention 3, efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 1,680
Total number of training tokens: 880,803,840
Tokens : Scaling params ratio: 8.00
Total training FLOPs estimate: 6.691431e+17
Tokens / micro-batch / rank: 64 x 2048 = 131,072
Tokens / micro-batch: 131,072
Total batch size 524,288 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.176160
step 00000/01680 (0.00%) | loss: 10.397434 | lrm: 0.03 | dt: 20672.00ms | tok/sec: 25,362 | bf16_mfu: 6.18 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/01680 (0.06%) | loss: 10.384665 | lrm: 0.05 | dt: 2107.98ms | tok/sec: 248,715 | bf16_mfu: 60.56 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/01680 (0.12%) | loss: 10.362583 | lrm: 0.07 | dt: 2108.31ms | tok/sec: 248,676 | bf16_mfu: 60.55 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/01680 (0.18%) | loss: 10.329332 | lrm: 0.10 | dt: 2105.65ms | tok/sec: 248,991 | bf16_mfu: 60.63 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00004/01680 (0.24%) | loss: 10.280200 | lrm: 0.12 | dt: 2112.95ms | tok/sec: 248,131 | bf16_mfu: 60.42 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00005/01680 (0.30%) | loss: 10.209696 | lrm: 0.15 | dt: 2108.70ms | tok/sec: 248,630 | bf16_mfu: 60.54 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00006/01680 (0.36%) | loss: 10.104397 | lrm: 0.17 | dt: 2109.46ms | tok/sec: 248,541 | bf16_mfu: 60.52 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00007/01680 (0.42%) | loss: 9.948565 | lrm: 0.20 | dt: 2107.37ms | tok/sec: 248,787 | bf16_mfu: 60.58 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00008/01680 (0.48%) | loss: 9.712181 | lrm: 0.23 | dt: 2105.58ms | tok/sec: 248,999 | bf16_mfu: 60.63 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00009/01680 (0.54%) | loss: 9.423348 | lrm: 0.25 | dt: 2102.60ms | tok/sec: 249,352 | bf16_mfu: 60.72 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00010/01680 (0.60%) | loss: 9.112557 | lrm: 0.28 | dt: 2105.28ms | tok/sec: 249,034 | bf16_mfu: 60.64 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00316/01680 (18.81%) | loss: 3.468970 | lrm: 1.00 | dt: 2119.59ms | tok/sec: 247,353 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 41 | total time: 10.79m | eta: 48.1m
step 00317/01680 (18.87%) | loss: 3.468433 | lrm: 1.00 | dt: 2121.61ms | tok/sec: 247,118 | bf16_mfu: 60.17 | epoch: 1 pq: 3 rg: 42 | total time: 10.82m | eta: 48.1m
step 00318/01680 (18.93%) | loss: 3.467210 | lrm: 1.00 | dt: 2121.02ms | tok/sec: 247,187 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 43 | total time: 10.86m | eta: 48.0m
step 00319/01680 (18.99%) | loss: 3.464307 | lrm: 1.00 | dt: 2118.81ms | tok/sec: 247,444 | bf16_mfu: 60.25 | epoch: 1 pq: 3 rg: 44 | total time: 10.89m | eta: 48.0m
step 00320/01680 (19.05%) | loss: 3.465713 | lrm: 1.00 | dt: 2121.28ms | tok/sec: 247,155 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 45 | total time: 10.93m | eta: 48.0m
step 00321/01680 (19.11%) | loss: 3.462641 | lrm: 1.00 | dt: 2118.07ms | tok/sec: 247,531 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 46 | total time: 10.97m | eta: 47.9m
step 00322/01680 (19.17%) | loss: 3.460390 | lrm: 1.00 | dt: 2121.10ms | tok/sec: 247,176 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 47 | total time: 11.00m | eta: 47.9m
step 00323/01680 (19.23%) | loss: 3.466280 | lrm: 1.00 | dt: 2126.44ms | tok/sec: 246,556 | bf16_mfu: 60.03 | epoch: 1 pq: 3 rg: 48 | total time: 11.04m | eta: 47.8m
step 00324/01680 (19.29%) | loss: 3.464547 | lrm: 1.00 | dt: 2114.03ms | tok/sec: 248,004 | bf16_mfu: 60.39 | epoch: 1 pq: 3 rg: 48 | total time: 11.07m | eta: 47.8m
step 00325/01680 (19.35%) | loss: 3.460220 | lrm: 1.00 | dt: 2124.90ms | tok/sec: 246,735 | bf16_mfu: 60.08 | epoch: 1 pq: 3 rg: 49 | total time: 11.11m | eta: 47.8m
step 00326/01680 (19.40%) | loss: 3.456852 | lrm: 1.00 | dt: 2124.07ms | tok/sec: 246,831 | bf16_mfu: 60.10 | epoch: 1 pq: 3 rg: 50 | total time: 11.14m | eta: 47.7m
step 00327/01680 (19.46%) | loss: 3.451368 | lrm: 1.00 | dt: 2119.78ms | tok/sec: 247,330 | bf16_mfu: 60.22 | epoch: 1 pq: 3 rg: 51 | total time: 11.18m | eta: 47.7m
step 00328/01680 (19.52%) | loss: 3.453708 | lrm: 1.00 | dt: 2120.81ms | tok/sec: 247,211 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 52 | total time: 11.21m | eta: 47.7m
step 00329/01680 (19.58%) | loss: 3.448313 | lrm: 1.00 | dt: 2120.51ms | tok/sec: 247,245 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 53 | total time: 11.25m | eta: 47.6m
step 00330/01680 (19.64%) | loss: 3.450029 | lrm: 1.00 | dt: 2123.69ms | tok/sec: 246,875 | bf16_mfu: 60.11 | epoch: 1 pq: 3 rg: 54 | total time: 11.28m | eta: 47.6m
step 00331/01680 (19.70%) | loss: 3.444166 | lrm: 1.00 | dt: 2119.62ms | tok/sec: 247,349 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 55 | total time: 11.32m | eta: 47.6m
step 00332/01680 (19.76%) | loss: 3.440774 | lrm: 1.00 | dt: 2120.10ms | tok/sec: 247,294 | bf16_mfu: 60.21 | epoch: 1 pq: 3 rg: 56 | total time: 11.35m | eta: 47.5m
step 00333/01680 (19.82%) | loss: 3.445629 | lrm: 1.00 | dt: 2122.01ms | tok/sec: 247,071 | bf16_mfu: 60.16 | epoch: 1 pq: 3 rg: 57 | total time: 11.39m | eta: 47.5m
step 00334/01680 (19.88%) | loss: 3.453814 | lrm: 1.00 | dt: 2121.39ms | tok/sec: 247,143 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 57 | total time: 11.42m | eta: 47.5m
step 00335/01680 (19.94%) | loss: 3.457542 | lrm: 1.00 | dt: 2122.19ms | tok/sec: 247,051 | bf16_mfu: 60.16 | epoch: 1 pq: 3 rg: 58 | total time: 11.46m | eta: 47.4m
step 00336/01680 (20.00%) | loss: 3.455036 | lrm: 1.00 | dt: 2118.55ms | tok/sec: 247,474 | bf16_mfu: 60.26 | epoch: 1 pq: 3 rg: 59 | total time: 11.50m | eta: 47.4m
step 00337/01680 (20.06%) | loss: 3.458470 | lrm: 1.00 | dt: 2115.04ms | tok/sec: 247,885 | bf16_mfu: 60.36 | epoch: 1 pq: 3 rg: 60 | total time: 11.53m | eta: 47.4m
step 00338/01680 (20.12%) | loss: 3.449921 | lrm: 1.00 | dt: 2116.37ms | tok/sec: 247,729 | bf16_mfu: 60.32 | epoch: 1 pq: 3 rg: 61 | total time: 11.57m | eta: 47.3m
step 00339/01680 (20.18%) | loss: 3.450101 | lrm: 1.00 | dt: 2123.82ms | tok/sec: 246,861 | bf16_mfu: 60.11 | epoch: 1 pq: 3 rg: 62 | total time: 11.60m | eta: 47.3m
step 00340/01680 (20.24%) | loss: 3.447260 | lrm: 1.00 | dt: 2117.55ms | tok/sec: 247,592 | bf16_mfu: 60.29 | epoch: 1 pq: 3 rg: 63 | total time: 11.64m | eta: 47.3m
step 00341/01680 (20.30%) | loss: 3.451566 | lrm: 1.00 | dt: 2122.93ms | tok/sec: 246,964 | bf16_mfu: 60.13 | epoch: 1 pq: 3 rg: 64 | total time: 11.67m | eta: 47.2m
step 00342/01680 (20.36%) | loss: 3.445449 | lrm: 1.00 | dt: 2124.46ms | tok/sec: 246,786 | bf16_mfu: 60.09 | epoch: 1 pq: 3 rg: 65 | total time: 11.71m | eta: 47.2m
step 00343/01680 (20.42%) | loss: 3.448100 | lrm: 1.00 | dt: 2121.34ms | tok/sec: 247,149 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 66 | total time: 11.74m | eta: 47.1m
step 00344/01680 (20.48%) | loss: 3.447160 | lrm: 1.00 | dt: 2120.99ms | tok/sec: 247,189 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 67 | total time: 11.78m | eta: 47.1m
step 00345/01680 (20.54%) | loss: 3.444553 | lrm: 1.00 | dt: 2121.00ms | tok/sec: 247,189 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 68 | total time: 11.81m | eta: 47.1m
step 00346/01680 (20.60%) | loss: 3.442530 | lrm: 1.00 | dt: 2123.79ms | tok/sec: 246,864 | bf16_mfu: 60.11 | epoch: 1 pq: 3 rg: 68 | total time: 11.85m | eta: 47.0m
step 00347/01680 (20.65%) | loss: 3.443086 | lrm: 1.00 | dt: 2118.47ms | tok/sec: 247,484 | bf16_mfu: 60.26 | epoch: 1 pq: 3 rg: 69 | total time: 11.88m | eta: 47.0m
step 00348/01680 (20.71%) | loss: 3.449544 | lrm: 1.00 | dt: 2119.19ms | tok/sec: 247,400 | bf16_mfu: 60.24 | epoch: 1 pq: 3 rg: 70 | total time: 11.92m | eta: 47.0m
step 00349/01680 (20.77%) | loss: 3.448962 | lrm: 1.00 | dt: 2121.77ms | tok/sec: 247,098 | bf16_mfu: 60.17 | epoch: 1 pq: 3 rg: 71 | total time: 11.96m | eta: 46.9m
step 00350/01680 (20.83%) | loss: 3.443985 | lrm: 1.00 | dt: 2123.46ms | tok/sec: 246,902 | bf16_mfu: 60.12 | epoch: 1 pq: 3 rg: 72 | total time: 11.99m | eta: 46.9m
step 00351/01680 (20.89%) | loss: 3.440585 | lrm: 1.00 | dt: 2119.46ms | tok/sec: 247,368 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 73 | total time: 12.03m | eta: 46.9m
step 00352/01680 (20.95%) | loss: 3.443235 | lrm: 1.00 | dt: 2117.86ms | tok/sec: 247,555 | bf16_mfu: 60.28 | epoch: 1 pq: 3 rg: 74 | total time: 12.06m | eta: 46.8m
step 00353/01680 (21.01%) | loss: 3.447831 | lrm: 1.00 | dt: 2123.46ms | tok/sec: 246,902 | bf16_mfu: 60.12 | epoch: 1 pq: 3 rg: 75 | total time: 12.10m | eta: 46.8m
step 00354/01680 (21.07%) | loss: 3.453771 | lrm: 1.00 | dt: 2118.04ms | tok/sec: 247,534 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 76 | total time: 12.13m | eta: 46.8m
step 00355/01680 (21.13%) | loss: 3.444766 | lrm: 1.00 | dt: 2119.57ms | tok/sec: 247,355 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 77 | total time: 12.17m | eta: 46.7m
step 00356/01680 (21.19%) | loss: 3.451691 | lrm: 1.00 | dt: 2114.94ms | tok/sec: 247,897 | bf16_mfu: 60.36 | epoch: 1 pq: 3 rg: 78 | total time: 12.20m | eta: 46.7m
step 00357/01680 (21.25%) | loss: 3.445832 | lrm: 1.00 | dt: 2119.47ms | tok/sec: 247,367 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 79 | total time: 12.24m | eta: 46.7m
step 00358/01680 (21.31%) | loss: 3.445930 | lrm: 1.00 | dt: 2119.31ms | tok/sec: 247,385 | bf16_mfu: 60.24 | epoch: 1 pq: 3 rg: 80 | total time: 12.27m | eta: 46.6m
step 00359/01680 (21.37%) | loss: 3.442876 | lrm: 1.00 | dt: 2118.95ms | tok/sec: 247,427 | bf16_mfu: 60.25 | epoch: 1 pq: 3 rg: 81 | total time: 12.31m | eta: 46.6m
step 00360/01680 (21.43%) | loss: 3.444627 | lrm: 1.00 | dt: 2116.35ms | tok/sec: 247,731 | bf16_mfu: 60.32 | epoch: 1 pq: 3 rg: 81 | total time: 12.34m | eta: 46.6m
step 00361/01680 (21.49%) | loss: 3.449683 | lrm: 1.00 | dt: 2121.91ms | tok/sec: 247,083 | bf16_mfu: 60.16 | epoch: 1 pq: 4 rg: 0 | total time: 12.38m | eta: 46.5m
step 00362/01680 (21.55%) | loss: 3.443444 | lrm: 1.00 | dt: 2120.46ms | tok/sec: 247,252 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 1 | total time: 12.41m | eta: 46.5m
step 00363/01680 (21.61%) | loss: 3.442156 | lrm: 1.00 | dt: 2119.18ms | tok/sec: 247,401 | bf16_mfu: 60.24 | epoch: 1 pq: 4 rg: 2 | total time: 12.45m | eta: 46.4m
step 00364/01680 (21.67%) | loss: 3.435148 | lrm: 1.00 | dt: 2113.88ms | tok/sec: 248,022 | bf16_mfu: 60.39 | epoch: 1 pq: 4 rg: 3 | total time: 12.48m | eta: 46.4m
step 00365/01680 (21.73%) | loss: 3.427150 | lrm: 1.00 | dt: 2121.62ms | tok/sec: 247,116 | bf16_mfu: 60.17 | epoch: 1 pq: 4 rg: 4 | total time: 12.52m | eta: 46.4m
step 00366/01680 (21.79%) | loss: 3.419491 | lrm: 1.00 | dt: 2120.60ms | tok/sec: 247,236 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 5 | total time: 12.56m | eta: 46.3m
step 00367/01680 (21.85%) | loss: 3.417446 | lrm: 1.00 | dt: 2119.20ms | tok/sec: 247,398 | bf16_mfu: 60.24 | epoch: 1 pq: 4 rg: 6 | total time: 12.59m | eta: 46.3m
step 00368/01680 (21.90%) | loss: 3.416828 | lrm: 1.00 | dt: 2122.45ms | tok/sec: 247,020 | bf16_mfu: 60.15 | epoch: 1 pq: 4 rg: 7 | total time: 12.63m | eta: 46.3m
step 00369/01680 (21.96%) | loss: 3.422800 | lrm: 1.00 | dt: 2122.28ms | tok/sec: 247,040 | bf16_mfu: 60.15 | epoch: 1 pq: 4 rg: 8 | total time: 12.66m | eta: 46.2m
step 00370/01680 (22.02%) | loss: 3.426382 | lrm: 1.00 | dt: 2116.35ms | tok/sec: 247,731 | bf16_mfu: 60.32 | epoch: 1 pq: 4 rg: 9 | total time: 12.70m | eta: 46.2m
step 00371/01680 (22.08%) | loss: 3.425254 | lrm: 1.00 | dt: 2120.58ms | tok/sec: 247,238 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 9 | total time: 12.73m | eta: 46.2m
step 00372/01680 (22.14%) | loss: 3.420590 | lrm: 1.00 | dt: 2123.53ms | tok/sec: 246,894 | bf16_mfu: 60.12 | epoch: 1 pq: 4 rg: 10 | total time: 12.77m | eta: 46.1m
step 00373/01680 (22.20%) | loss: 3.406270 | lrm: 1.00 | dt: 2116.38ms | tok/sec: 247,728 | bf16_mfu: 60.32 | epoch: 1 pq: 4 rg: 11 | total time: 12.80m | eta: 46.1m
step 00374/01680 (22.26%) | loss: 3.406670 | lrm: 1.00 | dt: 2118.46ms | tok/sec: 247,485 | bf16_mfu: 60.26 | epoch: 1 pq: 4 rg: 12 | total time: 12.84m | eta: 46.1m
step 00375/01680 (22.32%) | loss: 3.398851 | lrm: 1.00 | dt: 2121.12ms | tok/sec: 247,174 | bf16_mfu: 60.19 | epoch: 1 pq: 4 rg: 13 | total time: 12.87m | eta: 46.0m
step 00376/01680 (22.38%) | loss: 3.401135 | lrm: 1.00 | dt: 2119.49ms | tok/sec: 247,364 | bf16_mfu: 60.23 | epoch: 1 pq: 4 rg: 14 | total time: 12.91m | eta: 46.0m
step 00377/01680 (22.44%) | loss: 3.401710 | lrm: 1.00 | dt: 2120.22ms | tok/sec: 247,279 | bf16_mfu: 60.21 | epoch: 1 pq: 4 rg: 15 | total time: 12.94m | eta: 46.0m
step 00378/01680 (22.50%) | loss: 3.402376 | lrm: 1.00 | dt: 2121.54ms | tok/sec: 247,125 | bf16_mfu: 60.17 | epoch: 1 pq: 4 rg: 16 | total time: 12.98m | eta: 45.9m
step 00379/01680 (22.56%) | loss: 3.400571 | lrm: 1.00 | dt: 2119.09ms | tok/sec: 247,412 | bf16_mfu: 60.24 | epoch: 1 pq: 4 rg: 17 | total time: 13.01m | eta: 45.9m
step 00380/01680 (22.62%) | loss: 3.403710 | lrm: 1.00 | dt: 2117.93ms | tok/sec: 247,547 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 18 | total time: 13.05m | eta: 45.9m
step 00381/01680 (22.68%) | loss: 3.405839 | lrm: 1.00 | dt: 2122.76ms | tok/sec: 246,983 | bf16_mfu: 60.14 | epoch: 1 pq: 4 rg: 19 | total time: 13.09m | eta: 45.8m
step 00382/01680 (22.74%) | loss: 3.401740 | lrm: 1.00 | dt: 2122.88ms | tok/sec: 246,970 | bf16_mfu: 60.14 | epoch: 1 pq: 4 rg: 19 | total time: 13.12m | eta: 45.8m
step 00383/01680 (22.80%) | loss: 3.409493 | lrm: 1.00 | dt: 2117.77ms | tok/sec: 247,565 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 20 | total time: 13.16m | eta: 45.7m
step 00384/01680 (22.86%) | loss: 3.410334 | lrm: 1.00 | dt: 2121.95ms | tok/sec: 247,078 | bf16_mfu: 60.16 | epoch: 1 pq: 4 rg: 21 | total time: 13.19m | eta: 45.7m
step 00385/01680 (22.92%) | loss: 3.406475 | lrm: 1.00 | dt: 2117.66ms | tok/sec: 247,578 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 22 | total time: 13.23m | eta: 45.7m
step 00386/01680 (22.98%) | loss: 3.406833 | lrm: 1.00 | dt: 2123.82ms | tok/sec: 246,861 | bf16_mfu: 60.11 | epoch: 1 pq: 4 rg: 23 | total time: 13.26m | eta: 45.6m
step 00387/01680 (23.04%) | loss: 3.401245 | lrm: 1.00 | dt: 2117.91ms | tok/sec: 247,550 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 24 | total time: 13.30m | eta: 45.6m
step 00388/01680 (23.10%) | loss: 3.398502 | lrm: 1.00 | dt: 2120.74ms | tok/sec: 247,219 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 25 | total time: 13.33m | eta: 45.6m
step 00389/01680 (23.15%) | loss: 3.401324 | lrm: 1.00 | dt: 2119.70ms | tok/sec: 247,340 | bf16_mfu: 60.23 | epoch: 1 pq: 4 rg: 26 | total time: 13.37m | eta: 45.5m
step 00390/01680 (23.21%) | loss: 3.400578 | lrm: 1.00 | dt: 2116.94ms | tok/sec: 247,662 | bf16_mfu: 60.30 | epoch: 1 pq: 4 rg: 27 | total time: 13.40m | eta: 45.5m
step 00391/01680 (23.27%) | loss: 3.397132 | lrm: 1.00 | dt: 2114.34ms | tok/sec: 247,967 | bf16_mfu: 60.38 | epoch: 1 pq: 4 rg: 28 | total time: 13.44m | eta: 45.5m
step 00392/01680 (23.33%) | loss: 3.395710 | lrm: 1.00 | dt: 2119.74ms | tok/sec: 247,335 | bf16_mfu: 60.22 | epoch: 1 pq: 4 rg: 29 | total time: 13.47m | eta: 45.4m
step 00393/01680 (23.39%) | loss: 3.390013 | lrm: 1.00 | dt: 2113.18ms | tok/sec: 248,103 | bf16_mfu: 60.41 | epoch: 1 pq: 4 rg: 30 | total time: 13.51m | eta: 45.4m
step 00394/01680 (23.45%) | loss: 3.393539 | lrm: 1.00 | dt: 2118.14ms | tok/sec: 247,522 | bf16_mfu: 60.27 | epoch: 1 pq: 4 rg: 31 | total time: 13.54m | eta: 45.4m
step 00395/01680 (23.51%) | loss: 3.392941 | lrm: 1.00 | dt: 2118.87ms | tok/sec: 247,438 | bf16_mfu: 60.25 | epoch: 1 pq: 4 rg: 32 | total time: 13.58m | eta: 45.3m
step 00396/01680 (23.57%) | loss: 3.392633 | lrm: 1.00 | dt: 2120.67ms | tok/sec: 247,226 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 32 | total time: 13.62m | eta: 45.3m
step 00397/01680 (23.63%) | loss: 3.395791 | lrm: 1.00 | dt: 2123.06ms | tok/sec: 246,949 | bf16_mfu: 60.13 | epoch: 1 pq: 4 rg: 33 | total time: 13.65m | eta: 45.3m
step 00398/01680 (23.69%) | loss: 3.385130 | lrm: 1.00 | dt: 2115.68ms | tok/sec: 247,810 | bf16_mfu: 60.34 | epoch: 1 pq: 4 rg: 34 | total time: 13.69m | eta: 45.2m
step 00399/01680 (23.75%) | loss: 3.390062 | lrm: 1.00 | dt: 2121.58ms | tok/sec: 247,121 | bf16_mfu: 60.17 | epoch: 1 pq: 4 rg: 35 | total time: 13.72m | eta: 45.2m
step 00400/01680 (23.81%) | loss: 3.388583 | lrm: 1.00 | dt: 2114.95ms | tok/sec: 247,896 | bf16_mfu: 60.36 | epoch: 1 pq: 4 rg: 36 | total time: 13.76m | eta: 45.1m
step 00401/01680 (23.87%) | loss: 3.380604 | lrm: 1.00 | dt: 2123.22ms | tok/sec: 246,930 | bf16_mfu: 60.13 | epoch: 1 pq: 4 rg: 37 | total time: 13.79m | eta: 45.1m
step 00402/01680 (23.93%) | loss: 3.386125 | lrm: 1.00 | dt: 2123.78ms | tok/sec: 246,865 | bf16_mfu: 60.11 | epoch: 1 pq: 4 rg: 38 | total time: 13.83m | eta: 45.1m
step 00403/01680 (23.99%) | loss: 3.385430 | lrm: 1.00 | dt: 2118.52ms | tok/sec: 247,478 | bf16_mfu: 60.26 | epoch: 1 pq: 4 rg: 39 | total time: 13.86m | eta: 45.0m
step 00404/01680 (24.05%) | loss: 3.382165 | lrm: 1.00 | dt: 2115.73ms | tok/sec: 247,805 | bf16_mfu: 60.34 | epoch: 1 pq: 4 rg: 40 | total time: 13.90m | eta: 45.0m
step 00405/01680 (24.11%) | loss: 3.387245 | lrm: 1.00 | dt: 2119.96ms | tok/sec: 247,310 | bf16_mfu: 60.22 | epoch: 1 pq: 4 rg: 41 | total time: 13.93m | eta: 45.0m
step 00406/01680 (24.17%) | loss: 3.393260 | lrm: 1.00 | dt: 2121.29ms | tok/sec: 247,155 | bf16_mfu: 60.18 | epoch: 1 pq: 4 rg: 42 | total time: 13.97m | eta: 44.9m
step 00407/01680 (24.23%) | loss: 3.394956 | lrm: 1.00 | dt: 2117.48ms | tok/sec: 247,600 | bf16_mfu: 60.29 | epoch: 1 pq: 4 rg: 43 | total time: 14.00m | eta: 44.9m
step 00408/01680 (24.29%) | loss: 3.392169 | lrm: 1.00 | dt: 2125.19ms | tok/sec: 246,701 | bf16_mfu: 60.07 | epoch: 1 pq: 4 rg: 44 | total time: 14.04m | eta: 44.9m
step 00409/01680 (24.35%) | loss: 3.388251 | lrm: 1.00 | dt: 2118.23ms | tok/sec: 247,512 | bf16_mfu: 60.27 | epoch: 1 pq: 4 rg: 45 | total time: 14.07m | eta: 44.8m
step 00410/01680 (24.40%) | loss: 3.389840 | lrm: 1.00 | dt: 2118.26ms | tok/sec: 247,508 | bf16_mfu: 60.27 | epoch: 1 pq: 4 rg: 45 | total time: 14.11m | eta: 44.8m
step 00411/01680 (24.46%) | loss: 3.386902 | lrm: 1.00 | dt: 2114.99ms | tok/sec: 247,891 | bf16_mfu: 60.36 | epoch: 1 pq: 4 rg: 46 | total time: 14.15m | eta: 44.8m
step 00412/01680 (24.52%) | loss: 3.402996 | lrm: 1.00 | dt: 2125.00ms | tok/sec: 246,723 | bf16_mfu: 60.08 | epoch: 1 pq: 4 rg: 47 | total time: 14.18m | eta: 44.7m
step 00413/01680 (24.58%) | loss: 3.403066 | lrm: 1.00 | dt: 2125.29ms | tok/sec: 246,690 | bf16_mfu: 60.07 | epoch: 1 pq: 4 rg: 48 | total time: 14.22m | eta: 44.7m
step 00414/01680 (24.64%) | loss: 3.398905 | lrm: 1.00 | dt: 2120.21ms | tok/sec: 247,280 | bf16_mfu: 60.21 | epoch: 1 pq: 4 rg: 49 | total time: 14.25m | eta: 44.7m
step 00415/01680 (24.70%) | loss: 3.402154 | lrm: 1.00 | dt: 2120.15ms | tok/sec: 247,287 | bf16_mfu: 60.21 | epoch: 1 pq: 4 rg: 50 | total time: 14.29m | eta: 44.6m
step 00416/01680 (24.76%) | loss: 3.394133 | lrm: 1.00 | dt: 2120.56ms | tok/sec: 247,240 | bf16_mfu: 60.20 | epoch: 1 pq: 4 rg: 51 | total time: 14.32m | eta: 44.6m
step 00417/01680 (24.82%) | loss: 3.390164 | lrm: 1.00 | dt: 2118.04ms | tok/sec: 247,534 | bf16_mfu: 60.27 | epoch: 1 pq: 4 rg: 52 | total time: 14.36m | eta: 44.6m
step 00418/01680 (24.88%) | loss: 3.386757 | lrm: 1.00 | dt: 2116.85ms | tok/sec: 247,674 | bf16_mfu: 60.31 | epoch: 1 pq: 4 rg: 53 | total time: 14.39m | eta: 44.5m
step 00419/01680 (24.94%) | loss: 3.377259 | lrm: 1.00 | dt: 2116.93ms | tok/sec: 247,664 | bf16_mfu: 60.30 | epoch: 1 pq: 4 rg: 54 | total time: 14.43m | eta: 44.5m
step 00420/01680 (25.00%) | loss: 3.377351 | lrm: 1.00 | dt: 2117.62ms | tok/sec: 247,583 | bf16_mfu: 60.28 | epoch: 1 pq: 4 rg: 55 | total time: 14.46m | eta: 44.4m
step 00421/01680 (25.06%) | loss: 3.371872 | lrm: 1.00 | dt: 2125.19ms | tok/sec: 246,701 | bf16_mfu: 60.07 | epoch: 1 pq: 4 rg: 56 | total time: 14.50m | eta: 44.4m
step 00422/01680 (25.12%) | loss: 3.378039 | lrm: 1.00 | dt: 2118.02ms | tok/sec: 247,536 | bf16_mfu: 60.27 | epoch: 1 pq: 4 rg: 56 | total time: 14.53m | eta: 44.4m
step 00423/01680 (25.18%) | loss: 3.373167 | lrm: 1.00 | dt: 2123.19ms | tok/sec: 246,933 | bf16_mfu: 60.13 | epoch: 1 pq: 4 rg: 57 | total time: 14.57m | eta: 44.3m
